,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
10,0.061387066,0.22403301,-0.028618522,0.1732973,0.061387066,0.22403301,-0.028618522,0.1732973,0.0019121085,0.006940598,-0.0008819229,0.0053162845,0.0,0.0,0.0,0.0,0.006940598,0.025819855,-0.003230995,0.019272348,0.0,0.0,0.0,0.0,-0.0008819229,-0.003230995,0.0006238097,-0.0025911813,0.0,0.0,0.0,0.0,0.0053162845,0.019272348,-0.0025911813,0.016013777,0.0,0.0,0.0,0.0,0.003824217,0.013881196,-0.0017638458,0.010632569,0.0019121085,0.006940598,-0.0008819229,0.0053162845,0.013881196,0.05163971,-0.00646199,0.038544696,0.006940598,0.025819855,-0.003230995,0.019272348,-0.0017638458,-0.00646199,0.0012476194,-0.0051823626,-0.0008819229,-0.003230995,0.0006238097,-0.0025911813,0.010632569,0.038544696,-0.0051823626,0.032027554,0.0053162845,0.019272348,-0.0025911813,0.016013777
11,-0.029800797,0.20498677,0.03776745,0.074570864,-0.029800797,0.20498677,0.03776745,0.074570864,0.0008393273,-0.0029642228,-0.0007001282,-0.0010937317,0.0,0.0,0.0,0.0,-0.0029642228,0.02180763,0.0037825468,0.0075304685,0.0,0.0,0.0,0.0,-0.0007001282,0.0037825468,0.00081321324,0.0015309096,0.0,0.0,0.0,0.0,-0.0010937317,0.0075304685,0.0015309096,0.0038884336,0.0,0.0,0.0,0.0,0.0016786546,-0.0059284456,-0.0014002564,-0.0021874635,0.0008393273,-0.0029642228,-0.0007001282,-0.0010937317,-0.0059284456,0.04361526,0.0075650937,0.015060937,-0.0029642228,0.02180763,0.0037825468,0.0075304685,-0.0014002564,0.0075650937,0.0016264265,0.0030618191,-0.0007001282,0.0037825468,0.00081321324,0.0015309096,-0.0021874635,0.015060937,0.0030618191,0.007776867,-0.0010937317,0.0075304685,0.0015309096,0.0038884336
12,0.09129023,0.21064752,0.0028826606,0.1614803,0.09129023,0.21064752,0.0028826606,0.1614803,0.0042833425,0.009551454,0.000107002146,0.0073860036,0.0,0.0,0.0,0.0,0.009551454,0.023166815,0.0003426253,0.016870672,0.0,0.0,0.0,0.0,0.000107002146,0.0003426253,0.0001215097,0.0001112905,0.0,0.0,0.0,0.0,0.0073860036,0.016870672,0.0001112905,0.013844515,0.0,0.0,0.0,0.0,0.008566685,0.019102909,0.00021400429,0.014772007,0.0042833425,0.009551454,0.000107002146,0.0073860036,0.019102909,0.04633363,0.0006852506,0.033741344,0.009551454,0.023166815,0.0003426253,0.016870672,0.00021400429,0.0006852506,0.0002430194,0.000222581,0.000107002146,0.0003426253,0.0001215097,0.0001112905,0.014772007,0.033741344,0.000222581,0.02768903,0.0073860036,0.016870672,0.0001112905,0.013844515
13,0.040355917,0.32826093,-0.06735086,0.13827309,0.040355917,0.32826093,-0.06735086,0.13827309,0.0008713245,0.0064616567,-0.0013764296,0.002810626,0.0,0.0,0.0,0.0,0.0064616567,0.05457567,-0.011006306,0.022565503,0.0,0.0,0.0,0.0,-0.0013764296,-0.011006306,0.0025425816,-0.004706167,0.0,0.0,0.0,0.0,0.002810626,0.022565503,-0.004706167,0.01058835,0.0,0.0,0.0,0.0,0.001742649,0.012923313,-0.0027528591,0.005621252,0.0008713245,0.0064616567,-0.0013764296,0.002810626,0.012923313,0.10915134,-0.022012612,0.045131005,0.0064616567,0.05457567,-0.011006306,0.022565503,-0.0027528591,-0.022012612,0.0050851633,-0.009412334,-0.0013764296,-0.011006306,0.0025425816,-0.004706167,0.005621252,0.045131005,-0.009412334,0.0211767,0.002810626,0.022565503,-0.004706167,0.01058835
14,-0.05531529,0.27777874,0.07286327,0.12877953,-0.05531529,0.27777874,0.07286327,0.12877953,0.0019095828,-0.0076629943,-0.0021352267,-0.0034889611,0.0,0.0,0.0,0.0,-0.0076629943,0.039449606,0.010078087,0.017701076,0.0,0.0,0.0,0.0,-0.0021352267,0.010078087,0.0027625302,0.0048019956,0.0,0.0,0.0,0.0,-0.0034889611,0.017701076,0.0048019956,0.0094328895,0.0,0.0,0.0,0.0,0.0038191655,-0.015325989,-0.0042704535,-0.0069779223,0.0019095828,-0.0076629943,-0.0021352267,-0.0034889611,-0.015325989,0.07889921,0.020156175,0.035402153,-0.0076629943,0.039449606,0.010078087,0.017701076,-0.0042704535,0.020156175,0.0055250605,0.009603991,-0.0021352267,0.010078087,0.0027625302,0.0048019956,-0.0069779223,0.035402153,0.009603991,0.018865779,-0.0034889611,0.017701076,0.0048019956,0.0094328895
15,0.09386195,0.21374731,0.00196541,0.1755326,0.09386195,0.21374731,0.00196541,0.1755326,0.004507945,0.0099602025,7.15353e-05,0.008276689,0.0,0.0,0.0,0.0,0.0099602025,0.023711218,0.00023326796,0.018650422,0.0,0.0,0.0,0.0,7.15353e-05,0.00023326796,0.00017683751,1.4488136e-05,0.0,0.0,0.0,0.0,0.008276689,0.018650422,1.4488136e-05,0.016304536,0.0,0.0,0.0,0.0,0.00901589,0.019920405,0.0001430706,0.016553378,0.004507945,0.0099602025,7.15353e-05,0.008276689,0.019920405,0.047422435,0.00046653592,0.037300844,0.0099602025,0.023711218,0.00023326796,0.018650422,0.0001430706,0.00046653592,0.00035367502,2.8976272e-05,7.15353e-05,0.00023326796,0.00017683751,1.4488136e-05,0.016553378,0.037300844,2.8976272e-05,0.03260907,0.008276689,0.018650422,1.4488136e-05,0.016304536
16,-0.004574855,0.08753274,0.026687693,0.09211801,-0.004574855,0.08753274,0.026687693,0.09211801,0.0003459406,-6.9065434e-05,-0.00016624581,-0.0001728036,0.0,0.0,0.0,0.0,-6.9065434e-05,0.004863739,0.0010577791,0.0039608176,0.0,0.0,0.0,0.0,-0.00016624581,0.0010577791,0.00043761823,0.0013774429,0.0,0.0,0.0,0.0,-0.0001728036,0.0039608176,0.0013774429,0.0052955477,0.0,0.0,0.0,0.0,0.0006918812,-0.00013813087,-0.00033249162,-0.0003456072,0.0003459406,-6.9065434e-05,-0.00016624581,-0.0001728036,-0.00013813087,0.009727478,0.0021155581,0.007921635,-6.9065434e-05,0.004863739,0.0010577791,0.0039608176,-0.00033249162,0.0021155581,0.00087523647,0.0027548857,-0.00016624581,0.0010577791,0.00043761823,0.0013774429,-0.0003456072,0.007921635,0.0027548857,0.010591095,-0.0001728036,0.0039608176,0.0013774429,0.0052955477
17,0.06591338,0.17779726,0.031713687,0.1348451,0.06591338,0.17779726,0.031713687,0.1348451,0.0022907157,0.006048194,0.001019952,0.0044040717,0.0,0.0,0.0,0.0,0.006048194,0.016962137,0.0027764915,0.011909301,0.0,0.0,0.0,0.0,0.001019952,0.0027764915,0.00055329566,0.0021155146,0.0,0.0,0.0,0.0,0.0044040717,0.011909301,0.0021155146,0.009825833,0.0,0.0,0.0,0.0,0.0045814314,0.012096388,0.002039904,0.008808143,0.0022907157,0.006048194,0.001019952,0.0044040717,0.012096388,0.033924274,0.005552983,0.023818603,0.006048194,0.016962137,0.0027764915,0.011909301,0.002039904,0.005552983,0.0011065913,0.004231029,0.001019952,0.0027764915,0.00055329566,0.0021155146,0.008808143,0.023818603,0.004231029,0.019651666,0.0044040717,0.011909301,0.0021155146,0.009825833
18,0.059431054,0.18548019,0.016434135,0.07153131,0.059431054,0.18548019,0.016434135,0.07153131,0.0018794169,0.005415425,0.00046538046,0.0021380894,0.0,0.0,0.0,0.0,0.005415425,0.017860215,0.0015065187,0.0065320064,0.0,0.0,0.0,0.0,0.00046538046,0.0015065187,0.00017237684,0.00065837655,0.0,0.0,0.0,0.0,0.0021380894,0.0065320064,0.00065837655,0.003470276,0.0,0.0,0.0,0.0,0.0037588337,0.01083085,0.0009307609,0.004276179,0.0018794169,0.005415425,0.00046538046,0.0021380894,0.01083085,0.03572043,0.0030130374,0.013064013,0.005415425,0.017860215,0.0015065187,0.0065320064,0.0009307609,0.0030130374,0.00034475367,0.0013167531,0.00046538046,0.0015065187,0.00017237684,0.00065837655,0.004276179,0.013064013,0.0013167531,0.006940552,0.0021380894,0.0065320064,0.00065837655,0.003470276
19,0.08779108,0.23318353,0.037463963,0.15807047,0.08779108,0.23318353,0.037463963,0.15807047,0.0039659804,0.010131704,0.0016131452,0.006958141,0.0,0.0,0.0,0.0,0.010131704,0.02835926,0.0043800757,0.018303039,0.0,0.0,0.0,0.0,0.0016131452,0.0043800757,0.00075611204,0.0030304356,0.0,0.0,0.0,0.0,0.006958141,0.018303039,0.0030304356,0.013272553,0.0,0.0,0.0,0.0,0.007931961,0.020263407,0.0032262905,0.013916282,0.0039659804,0.010131704,0.0016131452,0.006958141,0.020263407,0.05671852,0.008760151,0.036606077,0.010131704,0.02835926,0.0043800757,0.018303039,0.0032262905,0.008760151,0.0015122241,0.0060608713,0.0016131452,0.0043800757,0.00075611204,0.0030304356,0.013916282,0.036606077,0.0060608713,0.026545106,0.006958141,0.018303039,0.0030304356,0.013272553
20,0.051798116,0.21956688,0.001938736,0.1197173,0.051798116,0.21956688,0.001938736,0.1197173,0.0013869051,0.005673926,3.1850064e-05,0.0031151075,0.0,0.0,0.0,0.0,0.005673926,0.024789121,0.00022455238,0.013040292,0.0,0.0,0.0,0.0,3.1850064e-05,0.00022455238,0.00018708059,-3.0836356e-05,0.0,0.0,0.0,0.0,0.0031151075,0.013040292,-3.0836356e-05,0.008155456,0.0,0.0,0.0,0.0,0.0027738102,0.011347852,6.370013e-05,0.006230215,0.0013869051,0.005673926,3.1850064e-05,0.0031151075,0.011347852,0.049578242,0.00044910476,0.026080584,0.005673926,0.024789121,0.00022455238,0.013040292,6.370013e-05,0.00044910476,0.00037416117,-6.167271e-05,3.1850064e-05,0.00022455238,0.00018708059,-3.0836356e-05,0.006230215,0.026080584,-6.167271e-05,0.016310912,0.0031151075,0.013040292,-3.0836356e-05,0.008155456
21,0.0057250294,0.12205289,0.034251597,0.08392812,0.0057250294,0.12205289,0.034251597,0.08392812,0.0003302253,0.00033693397,-3.878583e-06,0.0002725505,0.0,0.0,0.0,0.0,0.00033693397,0.008201725,0.0020363873,0.0050389776,0.0,0.0,0.0,0.0,-3.878583e-06,0.0020363873,0.0006763445,0.0015105858,0.0,0.0,0.0,0.0,0.0002725505,0.0050389776,0.0015105858,0.0045833173,0.0,0.0,0.0,0.0,0.0006604506,0.00067386794,-7.757166e-06,0.000545101,0.0003302253,0.00033693397,-3.878583e-06,0.0002725505,0.00067386794,0.01640345,0.0040727747,0.010077955,0.00033693397,0.008201725,0.0020363873,0.0050389776,-7.757166e-06,0.0040727747,0.001352689,0.0030211715,-3.878583e-06,0.0020363873,0.0006763445,0.0015105858,0.000545101,0.010077955,0.0030211715,0.009166635,0.0002725505,0.0050389776,0.0015105858,0.0045833173
22,0.05567964,0.14153488,-0.015392916,0.10422603,0.05567964,0.14153488,-0.015392916,0.10422603,0.0015989847,0.0039483737,-0.00042828708,0.002909541,0.0,0.0,0.0,0.0,0.0039483737,0.010851823,-0.0010691958,0.0072157327,0.0,0.0,0.0,0.0,-0.00042828708,-0.0010691958,0.00029090713,-0.0009580125,0.0,0.0,0.0,0.0,0.002909541,0.0072157327,-0.0009580125,0.0063246377,0.0,0.0,0.0,0.0,0.0031979694,0.007896747,-0.00085657416,0.005819082,0.0015989847,0.0039483737,-0.00042828708,0.002909541,0.007896747,0.021703646,-0.0021383916,0.014431465,0.0039483737,0.010851823,-0.0010691958,0.0072157327,-0.00085657416,-0.0021383916,0.00058181427,-0.001916025,-0.00042828708,-0.0010691958,0.00029090713,-0.0009580125,0.005819082,0.014431465,-0.001916025,0.012649275,0.002909541,0.0072157327,-0.0009580125,0.0063246377
23,-0.006870021,0.19474722,0.030895155,0.0611608,-0.006870021,0.19474722,0.030895155,0.0611608,0.00027928775,-0.0008290003,-0.00018590022,-0.00016211192,0.0,0.0,0.0,0.0,-0.0008290003,0.01967639,0.0030464272,0.005838131,0.0,0.0,0.0,0.0,-0.00018590022,0.0030464272,0.0005811187,0.0009732129,0.0,0.0,0.0,0.0,-0.00016211192,0.005838131,0.0009732129,0.0027922548,0.0,0.0,0.0,0.0,0.0005585755,-0.0016580006,-0.00037180044,-0.00032422383,0.00027928775,-0.0008290003,-0.00018590022,-0.00016211192,-0.0016580006,0.03935278,0.0060928543,0.011676262,-0.0008290003,0.01967639,0.0030464272,0.005838131,-0.00037180044,0.0060928543,0.0011622374,0.0019464258,-0.00018590022,0.0030464272,0.0005811187,0.0009732129,-0.00032422383,0.011676262,0.0019464258,0.0055845096,-0.00016211192,0.005838131,0.0009732129,0.0027922548
24,0.045869857,0.11820036,0.029767333,0.08628081,0.045869857,0.11820036,0.029767333,0.08628081,0.001196868,0.002551293,0.0006522799,0.0020052062,0.0,0.0,0.0,0.0,0.002551293,0.007909202,0.0017698924,0.005045675,0.0,0.0,0.0,0.0,0.0006522799,0.0017698924,0.0004925279,0.0013299946,0.0,0.0,0.0,0.0,0.0020052062,0.005045675,0.0013299946,0.0046930164,0.0,0.0,0.0,0.0,0.002393736,0.005102586,0.0013045598,0.0040104124,0.001196868,0.002551293,0.0006522799,0.0020052062,0.005102586,0.015818404,0.0035397848,0.01009135,0.002551293,0.007909202,0.0017698924,0.005045675,0.0013045598,0.0035397848,0.0009850558,0.0026599893,0.0006522799,0.0017698924,0.0004925279,0.0013299946,0.0040104124,0.01009135,0.0026599893,0.009386033,0.0020052062,0.005045675,0.0013299946,0.0046930164
25,0.050982248,0.15369792,-0.009706145,0.097059816,0.050982248,0.15369792,-0.009706145,0.097059816,0.0013387573,0.003890052,-0.00025349218,0.0024934865,0.0,0.0,0.0,0.0,0.003890052,0.012770269,-0.0007321151,0.0072850026,0.0,0.0,0.0,0.0,-0.00025349218,-0.0007321151,0.000198344,-0.00061489915,0.0,0.0,0.0,0.0,0.0024934865,0.0072850026,-0.00061489915,0.0056707766,0.0,0.0,0.0,0.0,0.0026775147,0.007780104,-0.00050698436,0.004986973,0.0013387573,0.003890052,-0.00025349218,0.0024934865,0.007780104,0.025540538,-0.0014642302,0.014570005,0.003890052,0.012770269,-0.0007321151,0.0072850026,-0.00050698436,-0.0014642302,0.000396688,-0.0012297983,-0.00025349218,-0.0007321151,0.000198344,-0.00061489915,0.004986973,0.014570005,-0.0012297983,0.011341553,0.0024934865,0.0072850026,-0.00061489915,0.0056707766
26,0.02437807,0.23126549,-0.039288215,0.09372926,0.02437807,0.23126549,-0.039288215,0.09372926,0.00039075784,0.0026138783,-0.00050287653,0.001175298,0.0,0.0,0.0,0.0,0.0026138783,0.027530648,-0.0045040483,0.010692112,0.0,0.0,0.0,0.0,-0.00050287653,-0.0045040483,0.0010423398,-0.001910032,0.0,0.0,0.0,0.0,0.001175298,0.010692112,-0.001910032,0.005323242,0.0,0.0,0.0,0.0,0.0007815157,0.0052277567,-0.0010057531,0.002350596,0.00039075784,0.0026138783,-0.00050287653,0.001175298,0.0052277567,0.055061296,-0.0090080965,0.021384224,0.0026138783,0.027530648,-0.0045040483,0.010692112,-0.0010057531,-0.0090080965,0.0020846797,-0.003820064,-0.00050287653,-0.0045040483,0.0010423398,-0.001910032,0.002350596,0.021384224,-0.003820064,0.010646484,0.001175298,0.010692112,-0.001910032,0.005323242
27,-0.040573787,0.13686885,0.04135491,0.066439085,-0.040573787,0.13686885,0.04135491,0.066439085,0.0012392318,-0.0027101832,-0.0009816469,-0.0013213465,0.0,0.0,0.0,0.0,-0.0027101832,0.010305249,0.002737045,0.0044130315,0.0,0.0,0.0,0.0,-0.0009816469,0.002737045,0.0009835741,0.0014745836,0.0,0.0,0.0,0.0,-0.0013213465,0.0044130315,0.0014745836,0.003459981,0.0,0.0,0.0,0.0,0.0024784636,-0.0054203663,-0.0019632939,-0.002642693,0.0012392318,-0.0027101832,-0.0009816469,-0.0013213465,-0.0054203663,0.020610498,0.00547409,0.008826063,-0.0027101832,0.010305249,0.002737045,0.0044130315,-0.0019632939,0.00547409,0.0019671482,0.0029491673,-0.0009816469,0.002737045,0.0009835741,0.0014745836,-0.002642693,0.008826063,0.0029491673,0.006919962,-0.0013213465,0.0044130315,0.0014745836,0.003459981
28,0.07140614,0.14612779,0.018387089,0.099962875,0.07140614,0.14612779,0.018387089,0.099962875,0.0026914696,0.005148565,0.0006239557,0.003576495,0.0,0.0,0.0,0.0,0.005148565,0.01168676,0.0013818202,0.0072035333,0.0,0.0,0.0,0.0,0.0006239557,0.0013818202,0.00023572335,0.00085304107,0.0,0.0,0.0,0.0,0.003576495,0.0072035333,0.00085304107,0.005777491,0.0,0.0,0.0,0.0,0.0053829392,0.01029713,0.0012479114,0.00715299,0.0026914696,0.005148565,0.0006239557,0.003576495,0.01029713,0.02337352,0.0027636404,0.014407067,0.005148565,0.01168676,0.0013818202,0.0072035333,0.0012479114,0.0027636404,0.0004714467,0.0017060821,0.0006239557,0.0013818202,0.00023572335,0.00085304107,0.00715299,0.014407067,0.0017060821,0.011554982,0.003576495,0.0072035333,0.00085304107,0.005777491
29,0.04257404,0.15892783,0.023354514,0.06882867,0.04257404,0.15892783,0.023354514,0.06882867,0.0010663394,0.003256126,0.0004594354,0.0014950049,0.0,0.0,0.0,0.0,0.003256126,0.013371755,0.0018721662,0.005348071,0.0,0.0,0.0,0.0,0.0004594354,0.0018721662,0.00033861876,0.0008624821,0.0,0.0,0.0,0.0,0.0014950049,0.005348071,0.0008624821,0.0032952584,0.0,0.0,0.0,0.0,0.0021326789,0.006512252,0.0009188708,0.0029900097,0.0010663394,0.003256126,0.0004594354,0.0014950049,0.006512252,0.02674351,0.0037443324,0.010696142,0.003256126,0.013371755,0.0018721662,0.005348071,0.0009188708,0.0037443324,0.0006772375,0.0017249642,0.0004594354,0.0018721662,0.00033861876,0.0008624821,0.0029900097,0.010696142,0.0017249642,0.006590517,0.0014950049,0.005348071,0.0008624821,0.0032952584
30,0.04526981,0.10572308,0.02690234,0.079616256,0.04526981,0.10572308,0.02690234,0.079616256,0.0011138166,0.0023802298,0.0005929293,0.0018239601,0.0,0.0,0.0,0.0,0.0023802298,0.006509185,0.0013923564,0.004092638,0.0,0.0,0.0,0.0,0.0005929293,0.0013923564,0.00043025822,0.0011175637,0.0,0.0,0.0,0.0,0.0018239601,0.004092638,0.0011175637,0.0041160444,0.0,0.0,0.0,0.0,0.0022276333,0.0047604595,0.0011858586,0.0036479202,0.0011138166,0.0023802298,0.0005929293,0.0018239601,0.0047604595,0.01301837,0.0027847127,0.008185276,0.0023802298,0.006509185,0.0013923564,0.004092638,0.0011858586,0.0027847127,0.00086051645,0.0022351274,0.0005929293,0.0013923564,0.00043025822,0.0011175637,0.0036479202,0.008185276,0.0022351274,0.008232089,0.0018239601,0.004092638,0.0011175637,0.0041160444
